running 808 tests
test mutex_4t_054p ... bench:   2,704,422 ns/iter (+/- 735,597)
test mutex_4t_055p ... bench:   2,722,956 ns/iter (+/- 630,998)
test mutex_4t_056p ... bench:   2,733,229 ns/iter (+/- 733,219)
test mutex_4t_057p ... bench:   2,725,286 ns/iter (+/- 569,856)
test mutex_4t_058p ... bench:   2,768,000 ns/iter (+/- 640,239)
test mutex_4t_059p ... bench:   2,836,343 ns/iter (+/- 757,404)
test mutex_4t_060p ... bench:   2,874,284 ns/iter (+/- 899,207)
test mutex_4t_061p ... bench:   2,890,876 ns/iter (+/- 932,542)
test mutex_4t_062p ... bench:   2,879,341 ns/iter (+/- 742,243)
test mutex_4t_063p ... bench:   3,064,625 ns/iter (+/- 827,293)
test mutex_4t_064p ... bench:   2,988,112 ns/iter (+/- 787,452)
test mutex_4t_065p ... bench:   3,083,857 ns/iter (+/- 992,869)
test mutex_4t_066p ... bench:   3,183,934 ns/iter (+/- 990,964)
test mutex_4t_067p ... bench:   3,152,583 ns/iter (+/- 857,423)
test mutex_4t_068p ... bench:   3,559,879 ns/iter (+/- 1,388,449)
test mutex_4t_069p ... bench:   3,216,735 ns/iter (+/- 919,476)
test mutex_4t_070p ... bench:   3,452,936 ns/iter (+/- 1,165,096)
test mutex_4t_071p ... bench:   3,494,807 ns/iter (+/- 1,106,792)
test mutex_4t_072p ... bench:   3,482,967 ns/iter (+/- 1,383,825)
test mutex_4t_073p ... bench:   3,849,710 ns/iter (+/- 1,257,968)
test mutex_4t_074p ... bench:   3,942,547 ns/iter (+/- 1,543,169)
test mutex_4t_075p ... bench:   4,095,760 ns/iter (+/- 1,333,952)
test mutex_4t_076p ... bench:   4,286,973 ns/iter (+/- 1,549,846)
test mutex_4t_077p ... bench:   4,433,350 ns/iter (+/- 1,235,446)
test mutex_4t_078p ... bench:   4,456,829 ns/iter (+/- 1,275,558)
test mutex_4t_079p ... bench:   4,428,563 ns/iter (+/- 1,557,502)
test mutex_4t_080p ... bench:   4,576,479 ns/iter (+/- 1,474,747)
test mutex_4t_081p ... bench:   4,995,763 ns/iter (+/- 1,801,340)
test mutex_4t_082p ... bench:   5,290,099 ns/iter (+/- 1,790,011)
test mutex_4t_083p ... bench:   5,240,002 ns/iter (+/- 1,410,721)
test mutex_4t_084p ... bench:   5,493,707 ns/iter (+/- 1,856,540)
test mutex_4t_085p ... bench:   5,928,156 ns/iter (+/- 1,680,475)
test mutex_4t_086p ... bench:   5,977,542 ns/iter (+/- 2,056,215)
test mutex_4t_087p ... bench:   5,860,756 ns/iter (+/- 2,015,917)
test mutex_4t_088p ... bench:   6,533,991 ns/iter (+/- 1,885,291)
test mutex_4t_089p ... bench:   6,507,697 ns/iter (+/- 2,151,488)
test mutex_4t_090p ... bench:   6,432,418 ns/iter (+/- 1,971,779)
test mutex_4t_091p ... bench:   7,019,480 ns/iter (+/- 2,179,173)
test mutex_4t_092p ... bench:   6,628,859 ns/iter (+/- 2,308,246)
test mutex_4t_093p ... bench:   7,001,856 ns/iter (+/- 1,715,307)
test mutex_4t_094p ... bench:   7,544,027 ns/iter (+/- 2,173,600)
test mutex_4t_095p ... bench:   7,583,807 ns/iter (+/- 1,746,275)
test mutex_4t_096p ... bench:   7,745,323 ns/iter (+/- 1,706,063)
test mutex_4t_097p ... bench:   7,952,342 ns/iter (+/- 2,023,483)
test mutex_4t_098p ... bench:   8,130,299 ns/iter (+/- 1,809,925)
test mutex_4t_099p ... bench:   7,827,257 ns/iter (+/- 2,920,828)
test mutex_4t_100p ... bench:   8,508,296 ns/iter (+/- 2,028,228)
test mutex_5t_000p ... bench:   1,881,824 ns/iter (+/- 360,391)
test mutex_5t_001p ... bench:   1,862,445 ns/iter (+/- 388,745)
test mutex_5t_002p ... bench:   1,892,487 ns/iter (+/- 350,153)
test mutex_5t_003p ... bench:   1,927,442 ns/iter (+/- 431,703)
test mutex_5t_004p ... bench:   1,847,268 ns/iter (+/- 403,753)
test mutex_5t_005p ... bench:   1,784,851 ns/iter (+/- 386,568)
test mutex_5t_006p ... bench:   1,860,789 ns/iter (+/- 418,540)
test mutex_5t_007p ... bench:   1,944,014 ns/iter (+/- 404,323)
test mutex_5t_008p ... bench:   1,863,475 ns/iter (+/- 423,801)
test mutex_5t_009p ... bench:   1,862,270 ns/iter (+/- 504,501)
test mutex_5t_010p ... bench:   1,908,581 ns/iter (+/- 356,873)
test mutex_5t_011p ... bench:   1,881,970 ns/iter (+/- 425,128)
test mutex_5t_012p ... bench:   1,875,394 ns/iter (+/- 325,305)
test mutex_5t_013p ... bench:   1,896,972 ns/iter (+/- 334,437)
test mutex_5t_014p ... bench:   1,900,859 ns/iter (+/- 408,760)
test mutex_5t_015p ... bench:   1,844,439 ns/iter (+/- 392,551)
test mutex_5t_016p ... bench:   1,849,804 ns/iter (+/- 502,937)
test mutex_5t_017p ... bench:   1,940,921 ns/iter (+/- 433,136)
test mutex_5t_018p ... bench:   1,979,331 ns/iter (+/- 442,900)
test mutex_5t_019p ... bench:   1,885,789 ns/iter (+/- 416,126)
test mutex_5t_020p ... bench:   1,974,581 ns/iter (+/- 489,480)
test mutex_5t_021p ... bench:   1,960,209 ns/iter (+/- 448,225)
test mutex_5t_022p ... bench:   2,043,145 ns/iter (+/- 371,195)
test mutex_5t_023p ... bench:   2,009,122 ns/iter (+/- 492,100)
test mutex_5t_024p ... bench:   1,980,277 ns/iter (+/- 350,546)
test mutex_5t_025p ... bench:   2,036,129 ns/iter (+/- 382,581)
test mutex_5t_026p ... bench:   2,017,298 ns/iter (+/- 402,129)
test mutex_5t_027p ... bench:   2,023,053 ns/iter (+/- 432,129)
test mutex_5t_028p ... bench:   2,038,062 ns/iter (+/- 431,579)
test mutex_5t_029p ... bench:   1,954,081 ns/iter (+/- 440,734)
test mutex_5t_030p ... bench:   2,048,681 ns/iter (+/- 521,509)
test mutex_5t_031p ... bench:   2,004,496 ns/iter (+/- 471,240)
test mutex_5t_032p ... bench:   1,949,857 ns/iter (+/- 536,210)
test mutex_5t_033p ... bench:   2,058,657 ns/iter (+/- 465,869)
test mutex_5t_034p ... bench:   2,108,280 ns/iter (+/- 486,761)
test mutex_5t_035p ... bench:   2,074,198 ns/iter (+/- 397,757)
test mutex_5t_036p ... bench:   2,070,372 ns/iter (+/- 536,748)
test mutex_5t_037p ... bench:   2,099,952 ns/iter (+/- 544,727)
test mutex_5t_038p ... bench:   2,099,904 ns/iter (+/- 481,454)
test mutex_5t_039p ... bench:   2,101,297 ns/iter (+/- 530,000)
test mutex_5t_040p ... bench:   2,081,396 ns/iter (+/- 660,140)
test mutex_5t_041p ... bench:   2,035,911 ns/iter (+/- 557,312)
test mutex_5t_042p ... bench:   2,074,880 ns/iter (+/- 562,572)
test mutex_5t_043p ... bench:   1,919,925 ns/iter (+/- 518,399)
test mutex_5t_044p ... bench:   1,931,577 ns/iter (+/- 526,478)
test mutex_5t_045p ... bench:   1,973,944 ns/iter (+/- 482,927)
test mutex_5t_046p ... bench:   1,895,775 ns/iter (+/- 556,095)
test mutex_5t_047p ... bench:   1,921,234 ns/iter (+/- 491,347)
test mutex_5t_048p ... bench:   1,975,370 ns/iter (+/- 486,727)
test mutex_5t_049p ... bench:   2,106,632 ns/iter (+/- 629,367)
test mutex_5t_050p ... bench:   2,176,498 ns/iter (+/- 510,026)
test mutex_5t_051p ... bench:   2,266,790 ns/iter (+/- 526,243)
test mutex_5t_052p ... bench:   2,181,730 ns/iter (+/- 691,214)
test mutex_5t_053p ... bench:   2,377,807 ns/iter (+/- 621,470)
test mutex_5t_054p ... bench:   2,283,925 ns/iter (+/- 623,001)
test mutex_5t_055p ... bench:   2,265,665 ns/iter (+/- 549,131)
test mutex_5t_056p ... bench:   2,351,986 ns/iter (+/- 617,305)
test mutex_5t_057p ... bench:   2,339,934 ns/iter (+/- 601,496)
test mutex_5t_058p ... bench:   2,381,519 ns/iter (+/- 631,685)
test mutex_5t_059p ... bench:   2,392,943 ns/iter (+/- 833,622)
test mutex_5t_060p ... bench:   2,412,642 ns/iter (+/- 863,549)
test mutex_5t_061p ... bench:   2,530,658 ns/iter (+/- 813,630)
test mutex_5t_062p ... bench:   2,461,638 ns/iter (+/- 662,139)
test mutex_5t_063p ... bench:   2,604,623 ns/iter (+/- 692,650)
test mutex_5t_064p ... bench:   2,531,446 ns/iter (+/- 580,366)
test mutex_5t_065p ... bench:   2,478,259 ns/iter (+/- 884,593)
test mutex_5t_066p ... bench:   2,604,008 ns/iter (+/- 538,621)
test mutex_5t_067p ... bench:   2,658,485 ns/iter (+/- 884,480)
test mutex_5t_068p ... bench:   2,708,380 ns/iter (+/- 824,359)
test mutex_5t_069p ... bench:   2,690,847 ns/iter (+/- 857,043)
test mutex_5t_070p ... bench:   3,042,342 ns/iter (+/- 950,832)
test mutex_5t_071p ... bench:   2,844,006 ns/iter (+/- 750,141)
test mutex_5t_072p ... bench:   2,977,494 ns/iter (+/- 820,204)
test mutex_5t_073p ... bench:   3,089,858 ns/iter (+/- 1,159,023)
test mutex_5t_074p ... bench:   3,124,536 ns/iter (+/- 770,286)
test mutex_5t_075p ... bench:   3,178,044 ns/iter (+/- 859,289)
test mutex_5t_076p ... bench:   3,443,429 ns/iter (+/- 1,302,770)
test mutex_5t_077p ... bench:   3,304,062 ns/iter (+/- 1,434,615)
test mutex_5t_078p ... bench:   3,355,969 ns/iter (+/- 1,703,782)
test mutex_5t_079p ... bench:   3,371,755 ns/iter (+/- 1,427,835)
test mutex_5t_080p ... bench:   3,537,057 ns/iter (+/- 1,448,791)
test mutex_5t_081p ... bench:   3,542,986 ns/iter (+/- 1,327,773)
test mutex_5t_082p ... bench:   3,727,553 ns/iter (+/- 1,364,215)
test mutex_5t_083p ... bench:   3,858,134 ns/iter (+/- 1,187,589)
test mutex_5t_084p ... bench:   4,523,247 ns/iter (+/- 1,700,375)
test mutex_5t_085p ... bench:   4,448,742 ns/iter (+/- 2,122,988)
test mutex_5t_086p ... bench:   5,298,949 ns/iter (+/- 1,728,147)
test mutex_5t_087p ... bench:   5,465,979 ns/iter (+/- 1,527,075)
test mutex_5t_088p ... bench:   5,767,993 ns/iter (+/- 1,681,655)
test mutex_5t_089p ... bench:   5,779,977 ns/iter (+/- 1,871,431)
test mutex_5t_090p ... bench:   5,822,292 ns/iter (+/- 2,308,952)
test mutex_5t_091p ... bench:   5,695,519 ns/iter (+/- 2,109,404)
test mutex_5t_092p ... bench:   5,664,633 ns/iter (+/- 2,629,813)
test mutex_5t_093p ... bench:   5,908,539 ns/iter (+/- 2,360,418)
test mutex_5t_094p ... bench:   6,332,308 ns/iter (+/- 2,306,324)
test mutex_5t_095p ... bench:   6,958,321 ns/iter (+/- 2,434,052)
test mutex_5t_096p ... bench:   7,363,270 ns/iter (+/- 1,931,201)
test mutex_5t_097p ... bench:   7,854,396 ns/iter (+/- 1,369,499)
test mutex_5t_098p ... bench:   7,713,178 ns/iter (+/- 2,838,854)
test mutex_5t_099p ... bench:   8,175,956 ns/iter (+/- 2,663,936)
test mutex_5t_100p ... bench:   8,019,754 ns/iter (+/- 2,284,138)
test mutex_6t_000p ... bench:   1,576,214 ns/iter (+/- 307,374)
test mutex_6t_001p ... bench:   1,649,288 ns/iter (+/- 287,034)
test mutex_6t_002p ... bench:   1,661,551 ns/iter (+/- 457,681)
test mutex_6t_003p ... bench:   1,557,963 ns/iter (+/- 339,815)
test mutex_6t_004p ... bench:   1,586,531 ns/iter (+/- 306,384)
test mutex_6t_005p ... bench:   1,553,783 ns/iter (+/- 254,871)
test mutex_6t_006p ... bench:   1,600,846 ns/iter (+/- 234,859)
test mutex_6t_007p ... bench:   1,504,538 ns/iter (+/- 324,018)
test mutex_6t_008p ... bench:   1,633,669 ns/iter (+/- 363,389)
test mutex_6t_009p ... bench:   1,582,853 ns/iter (+/- 377,950)
test mutex_6t_010p ... bench:   1,570,163 ns/iter (+/- 367,778)
test mutex_6t_011p ... bench:   1,585,997 ns/iter (+/- 411,547)
test mutex_6t_012p ... bench:   1,502,870 ns/iter (+/- 346,391)
test mutex_6t_013p ... bench:   1,578,562 ns/iter (+/- 432,679)
test mutex_6t_014p ... bench:   1,640,486 ns/iter (+/- 282,279)
test mutex_6t_015p ... bench:   1,542,825 ns/iter (+/- 389,421)
test mutex_6t_016p ... bench:   1,637,381 ns/iter (+/- 362,424)
test mutex_6t_017p ... bench:   1,583,142 ns/iter (+/- 370,483)
test mutex_6t_018p ... bench:   1,650,258 ns/iter (+/- 335,713)
test mutex_6t_019p ... bench:   1,641,981 ns/iter (+/- 366,278)
test mutex_6t_020p ... bench:   1,628,895 ns/iter (+/- 496,686)
test mutex_6t_021p ... bench:   1,602,024 ns/iter (+/- 346,888)
test mutex_6t_022p ... bench:   1,568,935 ns/iter (+/- 459,195)
test mutex_6t_023p ... bench:   1,564,846 ns/iter (+/- 364,267)
test mutex_6t_024p ... bench:   1,556,114 ns/iter (+/- 373,321)
test mutex_6t_025p ... bench:   1,556,585 ns/iter (+/- 370,151)
test mutex_6t_026p ... bench:   1,588,856 ns/iter (+/- 345,307)
test mutex_6t_027p ... bench:   1,537,546 ns/iter (+/- 333,626)
test mutex_6t_028p ... bench:   1,534,290 ns/iter (+/- 320,556)
test mutex_6t_029p ... bench:   1,599,062 ns/iter (+/- 380,127)
test mutex_6t_030p ... bench:   1,617,563 ns/iter (+/- 524,922)
test mutex_6t_031p ... bench:   1,629,314 ns/iter (+/- 429,303)
test mutex_6t_032p ... bench:   1,711,195 ns/iter (+/- 491,936)
test mutex_6t_033p ... bench:   1,595,739 ns/iter (+/- 358,649)
test mutex_6t_034p ... bench:   1,651,665 ns/iter (+/- 384,108)
test mutex_6t_035p ... bench:   1,790,747 ns/iter (+/- 430,565)
test mutex_6t_036p ... bench:   1,742,138 ns/iter (+/- 458,719)
test mutex_6t_037p ... bench:   1,665,406 ns/iter (+/- 409,708)
test mutex_6t_038p ... bench:   1,717,312 ns/iter (+/- 445,497)
test mutex_6t_039p ... bench:   1,740,370 ns/iter (+/- 351,545)
test mutex_6t_040p ... bench:   1,790,381 ns/iter (+/- 445,759)
test mutex_6t_041p ... bench:   1,628,304 ns/iter (+/- 383,133)
test mutex_6t_042p ... bench:   1,645,499 ns/iter (+/- 310,903)
test mutex_6t_043p ... bench:   1,724,404 ns/iter (+/- 437,192)
test mutex_6t_044p ... bench:   1,672,850 ns/iter (+/- 407,492)
test mutex_6t_045p ... bench:   1,721,023 ns/iter (+/- 448,474)
test mutex_6t_046p ... bench:   1,742,328 ns/iter (+/- 419,190)
test mutex_6t_047p ... bench:   1,752,409 ns/iter (+/- 526,580)
test mutex_6t_048p ... bench:   1,795,911 ns/iter (+/- 514,175)
test mutex_6t_049p ... bench:   1,757,895 ns/iter (+/- 480,938)
test mutex_6t_050p ... bench:   1,827,179 ns/iter (+/- 432,363)
test mutex_6t_051p ... bench:   1,759,335 ns/iter (+/- 393,286)
test mutex_6t_052p ... bench:   1,692,018 ns/iter (+/- 499,638)
test mutex_6t_053p ... bench:   1,817,227 ns/iter (+/- 450,601)
test mutex_6t_054p ... bench:   1,758,876 ns/iter (+/- 380,773)
test mutex_6t_055p ... bench:   1,816,118 ns/iter (+/- 436,505)
test mutex_6t_056p ... bench:   1,984,993 ns/iter (+/- 554,066)
test mutex_6t_057p ... bench:   1,867,504 ns/iter (+/- 386,941)
test mutex_6t_058p ... bench:   1,869,827 ns/iter (+/- 419,035)
test mutex_6t_059p ... bench:   1,815,524 ns/iter (+/- 340,991)
test mutex_6t_060p ... bench:   1,854,123 ns/iter (+/- 490,939)
test mutex_6t_061p ... bench:   1,939,237 ns/iter (+/- 578,475)
test mutex_6t_062p ... bench:   2,040,422 ns/iter (+/- 645,687)
test mutex_6t_063p ... bench:   1,969,189 ns/iter (+/- 549,698)
test mutex_6t_064p ... bench:   1,981,299 ns/iter (+/- 501,737)
test mutex_6t_065p ... bench:   2,073,918 ns/iter (+/- 547,783)
test mutex_6t_066p ... bench:   2,030,530 ns/iter (+/- 571,521)
test mutex_6t_067p ... bench:   2,158,429 ns/iter (+/- 742,317)
test mutex_6t_068p ... bench:   2,219,297 ns/iter (+/- 570,318)
test mutex_6t_069p ... bench:   2,205,608 ns/iter (+/- 633,660)
test mutex_6t_070p ... bench:   2,251,332 ns/iter (+/- 627,751)
test mutex_6t_071p ... bench:   2,341,143 ns/iter (+/- 955,212)
test mutex_6t_072p ... bench:   2,222,895 ns/iter (+/- 681,940)
test mutex_6t_073p ... bench:   2,346,511 ns/iter (+/- 750,061)
test mutex_6t_074p ... bench:   2,501,907 ns/iter (+/- 602,308)
test mutex_6t_075p ... bench:   2,480,834 ns/iter (+/- 827,293)
test mutex_6t_076p ... bench:   2,641,255 ns/iter (+/- 955,820)
test mutex_6t_077p ... bench:   2,695,384 ns/iter (+/- 796,232)
test mutex_6t_078p ... bench:   2,615,417 ns/iter (+/- 828,334)
test mutex_6t_079p ... bench:   2,869,729 ns/iter (+/- 773,154)
test mutex_6t_080p ... bench:   2,887,436 ns/iter (+/- 975,221)
test mutex_6t_081p ... bench:   3,042,486 ns/iter (+/- 892,789)
test mutex_6t_082p ... bench:   3,379,532 ns/iter (+/- 1,159,818)
test mutex_6t_083p ... bench:   3,754,163 ns/iter (+/- 1,715,522)
test mutex_6t_084p ... bench:   3,746,349 ns/iter (+/- 1,495,664)
test mutex_6t_085p ... bench:   4,112,458 ns/iter (+/- 1,516,132)
test mutex_6t_086p ... bench:   4,114,566 ns/iter (+/- 1,879,508)
test mutex_6t_087p ... bench:   4,513,751 ns/iter (+/- 1,256,788)
test mutex_6t_088p ... bench:   4,718,791 ns/iter (+/- 1,625,260)
test mutex_6t_089p ... bench:   4,958,288 ns/iter (+/- 1,386,465)
test mutex_6t_090p ... bench:   5,035,210 ns/iter (+/- 1,457,782)
test mutex_6t_091p ... bench:   5,518,803 ns/iter (+/- 1,541,368)
test mutex_6t_092p ... bench:   5,977,000 ns/iter (+/- 2,133,423)
test mutex_6t_093p ... bench:   5,672,665 ns/iter (+/- 1,609,833)
test mutex_6t_094p ... bench:   6,257,501 ns/iter (+/- 1,557,457)
test mutex_6t_095p ... bench:   6,679,414 ns/iter (+/- 1,911,407)
test mutex_6t_096p ... bench:   6,848,095 ns/iter (+/- 1,811,413)
test mutex_6t_097p ... bench:   7,367,598 ns/iter (+/- 1,659,122)
test mutex_6t_098p ... bench:   7,450,161 ns/iter (+/- 2,053,897)
test mutex_6t_099p ... bench:   7,392,284 ns/iter (+/- 2,153,893)
test mutex_6t_100p ... bench:   7,735,603 ns/iter (+/- 1,973,647)
test mutex_7t_000p ... bench:   1,322,313 ns/iter (+/- 155,918)
test mutex_7t_001p ... bench:   1,319,045 ns/iter (+/- 200,612)
test mutex_7t_002p ... bench:   1,301,030 ns/iter (+/- 190,724)
test mutex_7t_003p ... bench:   1,319,208 ns/iter (+/- 204,043)
test mutex_7t_004p ... bench:   1,319,110 ns/iter (+/- 179,038)
test mutex_7t_005p ... bench:   1,328,536 ns/iter (+/- 231,791)
test mutex_7t_006p ... bench:   1,347,034 ns/iter (+/- 177,648)
test mutex_7t_007p ... bench:   1,350,603 ns/iter (+/- 220,987)
test mutex_7t_008p ... bench:   1,344,124 ns/iter (+/- 289,256)
test mutex_7t_009p ... bench:   1,374,041 ns/iter (+/- 247,716)
test mutex_7t_010p ... bench:   1,399,990 ns/iter (+/- 204,723)
test mutex_7t_011p ... bench:   1,323,560 ns/iter (+/- 211,490)
test mutex_7t_012p ... bench:   1,340,102 ns/iter (+/- 223,160)
test mutex_7t_013p ... bench:   1,381,091 ns/iter (+/- 269,630)
test mutex_7t_014p ... bench:   1,346,621 ns/iter (+/- 207,238)
test mutex_7t_015p ... bench:   1,377,361 ns/iter (+/- 228,350)
test mutex_7t_016p ... bench:   1,395,993 ns/iter (+/- 248,834)
test mutex_7t_017p ... bench:   1,377,615 ns/iter (+/- 221,084)
test mutex_7t_018p ... bench:   1,381,535 ns/iter (+/- 212,211)
test mutex_7t_019p ... bench:   1,382,247 ns/iter (+/- 195,284)
test mutex_7t_020p ... bench:   1,426,952 ns/iter (+/- 281,657)
test mutex_7t_021p ... bench:   1,381,530 ns/iter (+/- 314,925)
test mutex_7t_022p ... bench:   1,402,241 ns/iter (+/- 260,655)
test mutex_7t_023p ... bench:   1,454,238 ns/iter (+/- 260,323)
test mutex_7t_024p ... bench:   1,411,327 ns/iter (+/- 244,059)
test mutex_7t_025p ... bench:   1,396,632 ns/iter (+/- 215,248)
test mutex_7t_026p ... bench:   1,412,416 ns/iter (+/- 266,177)
test mutex_7t_027p ... bench:   1,395,401 ns/iter (+/- 203,649)
test mutex_7t_028p ... bench:   1,423,099 ns/iter (+/- 262,411)
test mutex_7t_029p ... bench:   1,415,818 ns/iter (+/- 188,501)
test mutex_7t_030p ... bench:   1,414,789 ns/iter (+/- 189,763)
test mutex_7t_031p ... bench:   1,406,118 ns/iter (+/- 227,237)
test mutex_7t_032p ... bench:   1,398,467 ns/iter (+/- 202,486)
test mutex_7t_033p ... bench:   1,448,375 ns/iter (+/- 209,642)
test mutex_7t_034p ... bench:   1,452,918 ns/iter (+/- 174,215)
test mutex_7t_035p ... bench:   1,447,736 ns/iter (+/- 303,107)
test mutex_7t_036p ... bench:   1,428,035 ns/iter (+/- 269,663)
test mutex_7t_037p ... bench:   1,468,134 ns/iter (+/- 363,152)
test mutex_7t_038p ... bench:   1,473,475 ns/iter (+/- 336,426)
test mutex_7t_039p ... bench:   1,404,791 ns/iter (+/- 279,653)
test mutex_7t_040p ... bench:   1,486,699 ns/iter (+/- 313,527)
test mutex_7t_041p ... bench:   1,492,738 ns/iter (+/- 328,489)
test mutex_7t_042p ... bench:   1,483,417 ns/iter (+/- 215,787)
test mutex_7t_043p ... bench:   1,477,644 ns/iter (+/- 367,711)
test mutex_7t_044p ... bench:   1,487,618 ns/iter (+/- 301,154)
test mutex_7t_045p ... bench:   1,518,227 ns/iter (+/- 354,365)
test mutex_7t_046p ... bench:   1,501,129 ns/iter (+/- 347,412)
test mutex_7t_047p ... bench:   1,524,502 ns/iter (+/- 344,863)
test mutex_7t_048p ... bench:   1,527,992 ns/iter (+/- 263,542)
test mutex_7t_049p ... bench:   1,528,330 ns/iter (+/- 346,064)
test mutex_7t_050p ... bench:   1,558,379 ns/iter (+/- 326,281)
test mutex_7t_051p ... bench:   1,541,386 ns/iter (+/- 379,096)
test mutex_7t_052p ... bench:   1,636,775 ns/iter (+/- 321,526)
test mutex_7t_053p ... bench:   1,601,636 ns/iter (+/- 301,965)
test mutex_7t_054p ... bench:   1,567,726 ns/iter (+/- 332,600)
test mutex_7t_055p ... bench:   1,669,077 ns/iter (+/- 419,628)
test mutex_7t_056p ... bench:   1,618,842 ns/iter (+/- 367,946)
test mutex_7t_057p ... bench:   1,596,275 ns/iter (+/- 410,975)
test mutex_7t_058p ... bench:   1,579,952 ns/iter (+/- 368,825)
test mutex_7t_059p ... bench:   1,596,727 ns/iter (+/- 336,240)
test mutex_7t_060p ... bench:   1,654,267 ns/iter (+/- 514,324)
test mutex_7t_061p ... bench:   1,633,229 ns/iter (+/- 308,367)
test mutex_7t_062p ... bench:   1,653,949 ns/iter (+/- 396,478)
test mutex_7t_063p ... bench:   1,691,204 ns/iter (+/- 317,676)
test mutex_7t_064p ... bench:   1,670,536 ns/iter (+/- 435,098)
test mutex_7t_065p ... bench:   1,746,780 ns/iter (+/- 476,992)
test mutex_7t_066p ... bench:   1,767,026 ns/iter (+/- 535,393)
test mutex_7t_067p ... bench:   1,815,566 ns/iter (+/- 426,615)
test mutex_7t_068p ... bench:   1,847,628 ns/iter (+/- 371,563)
test mutex_7t_069p ... bench:   1,735,776 ns/iter (+/- 438,238)
test mutex_7t_070p ... bench:   1,849,521 ns/iter (+/- 609,451)
test mutex_7t_071p ... bench:   1,939,849 ns/iter (+/- 407,376)
test mutex_7t_072p ... bench:   2,059,846 ns/iter (+/- 577,805)
test mutex_7t_073p ... bench:   2,038,573 ns/iter (+/- 568,700)
test mutex_7t_074p ... bench:   2,029,073 ns/iter (+/- 512,378)
test mutex_7t_075p ... bench:   2,175,883 ns/iter (+/- 640,762)
test mutex_7t_076p ... bench:   2,245,794 ns/iter (+/- 600,661)
test mutex_7t_077p ... bench:   2,082,837 ns/iter (+/- 583,133)
test mutex_7t_078p ... bench:   2,251,540 ns/iter (+/- 640,326)
test mutex_7t_079p ... bench:   2,400,359 ns/iter (+/- 914,094)
test mutex_7t_080p ... bench:   2,735,996 ns/iter (+/- 907,909)
test mutex_7t_081p ... bench:   2,764,596 ns/iter (+/- 1,144,887)
test mutex_7t_082p ... bench:   3,009,883 ns/iter (+/- 1,196,658)
test mutex_7t_083p ... bench:   3,009,377 ns/iter (+/- 1,000,927)
test mutex_7t_084p ... bench:   3,074,301 ns/iter (+/- 970,525)
test mutex_7t_085p ... bench:   3,219,846 ns/iter (+/- 1,351,080)
test mutex_7t_086p ... bench:   3,496,093 ns/iter (+/- 1,353,485)
test mutex_7t_087p ... bench:   3,763,575 ns/iter (+/- 1,209,897)
test mutex_7t_088p ... bench:   4,118,728 ns/iter (+/- 1,548,839)
test mutex_7t_089p ... bench:   4,476,886 ns/iter (+/- 1,307,789)
test mutex_7t_090p ... bench:   4,706,133 ns/iter (+/- 1,794,210)
test mutex_7t_091p ... bench:   4,835,961 ns/iter (+/- 1,873,917)
test mutex_7t_092p ... bench:   5,463,946 ns/iter (+/- 1,550,652)
test mutex_7t_093p ... bench:   5,869,899 ns/iter (+/- 1,882,900)
test mutex_7t_094p ... bench:   5,800,835 ns/iter (+/- 1,372,165)
test mutex_7t_095p ... bench:   6,419,896 ns/iter (+/- 2,144,405)
test mutex_7t_096p ... bench:   6,495,588 ns/iter (+/- 2,077,818)
test mutex_7t_097p ... bench:   6,710,316 ns/iter (+/- 2,289,896)
test mutex_7t_098p ... bench:   7,164,271 ns/iter (+/- 2,397,264)
test mutex_7t_099p ... bench:   7,619,029 ns/iter (+/- 1,514,405)
test mutex_7t_100p ... bench:   7,994,423 ns/iter (+/- 1,721,972)
test mutex_8t_000p ... bench:   1,171,447 ns/iter (+/- 187,590)
test mutex_8t_001p ... bench:   1,197,311 ns/iter (+/- 215,804)
test mutex_8t_002p ... bench:   1,194,951 ns/iter (+/- 158,079)
test mutex_8t_003p ... bench:   1,183,438 ns/iter (+/- 200,505)
test mutex_8t_004p ... bench:   1,202,657 ns/iter (+/- 174,545)
test mutex_8t_005p ... bench:   1,196,156 ns/iter (+/- 194,851)
test mutex_8t_006p ... bench:   1,205,607 ns/iter (+/- 158,469)
test mutex_8t_007p ... bench:   1,212,150 ns/iter (+/- 167,923)
test mutex_8t_008p ... bench:   1,219,506 ns/iter (+/- 177,837)
test mutex_8t_009p ... bench:   1,232,172 ns/iter (+/- 204,370)
test mutex_8t_010p ... bench:   1,225,139 ns/iter (+/- 138,713)
test mutex_8t_011p ... bench:   1,222,720 ns/iter (+/- 216,535)
test mutex_8t_012p ... bench:   1,242,357 ns/iter (+/- 205,630)
test mutex_8t_013p ... bench:   1,255,921 ns/iter (+/- 192,014)
test mutex_8t_014p ... bench:   1,235,538 ns/iter (+/- 276,329)
test mutex_8t_015p ... bench:   1,284,186 ns/iter (+/- 261,544)
test mutex_8t_016p ... bench:   1,247,046 ns/iter (+/- 229,822)
test mutex_8t_017p ... bench:   1,233,180 ns/iter (+/- 196,107)
test mutex_8t_018p ... bench:   1,234,144 ns/iter (+/- 255,131)
test mutex_8t_019p ... bench:   1,254,725 ns/iter (+/- 172,812)
test mutex_8t_020p ... bench:   1,263,432 ns/iter (+/- 211,718)
test mutex_8t_021p ... bench:   1,247,335 ns/iter (+/- 216,316)
test mutex_8t_022p ... bench:   1,277,681 ns/iter (+/- 204,470)
