running 808 tests
test mutex_4t_069p ... bench:   1,927,451 ns/iter (+/- 329,514)
test mutex_4t_070p ... bench:   1,976,156 ns/iter (+/- 255,083)
test mutex_4t_071p ... bench:   1,960,403 ns/iter (+/- 280,247)
test mutex_4t_072p ... bench:   2,025,861 ns/iter (+/- 358,149)
test mutex_4t_073p ... bench:   2,053,531 ns/iter (+/- 309,046)
test mutex_4t_074p ... bench:   2,089,632 ns/iter (+/- 269,270)
test mutex_4t_075p ... bench:   2,112,453 ns/iter (+/- 306,908)
test mutex_4t_076p ... bench:   2,157,537 ns/iter (+/- 261,123)
test mutex_4t_077p ... bench:   2,222,319 ns/iter (+/- 275,154)
test mutex_4t_078p ... bench:   2,260,255 ns/iter (+/- 350,242)
test mutex_4t_079p ... bench:   2,322,664 ns/iter (+/- 300,522)
test mutex_4t_080p ... bench:   2,380,293 ns/iter (+/- 294,224)
test mutex_4t_081p ... bench:   2,429,084 ns/iter (+/- 325,193)
test mutex_4t_082p ... bench:   2,517,320 ns/iter (+/- 286,462)
test mutex_4t_083p ... bench:   2,522,611 ns/iter (+/- 309,838)
test mutex_4t_084p ... bench:   2,576,721 ns/iter (+/- 198,699)
test mutex_4t_085p ... bench:   2,682,749 ns/iter (+/- 311,893)
test mutex_4t_086p ... bench:   2,691,251 ns/iter (+/- 254,599)
test mutex_4t_087p ... bench:   2,766,608 ns/iter (+/- 279,823)
test mutex_4t_088p ... bench:   2,817,695 ns/iter (+/- 273,079)
test mutex_4t_089p ... bench:   2,899,724 ns/iter (+/- 222,363)
test mutex_4t_090p ... bench:   2,955,690 ns/iter (+/- 213,977)
test mutex_4t_091p ... bench:   2,995,180 ns/iter (+/- 233,492)
test mutex_4t_092p ... bench:   3,084,336 ns/iter (+/- 319,580)
test mutex_4t_093p ... bench:   3,150,253 ns/iter (+/- 240,723)
test mutex_4t_094p ... bench:   3,195,561 ns/iter (+/- 229,861)
test mutex_4t_095p ... bench:   3,270,573 ns/iter (+/- 174,869)
test mutex_4t_096p ... bench:   3,305,803 ns/iter (+/- 286,499)
test mutex_4t_097p ... bench:   3,399,128 ns/iter (+/- 311,604)
test mutex_4t_098p ... bench:   3,459,055 ns/iter (+/- 223,522)
test mutex_4t_099p ... bench:   3,551,972 ns/iter (+/- 315,993)
test mutex_4t_100p ... bench:   3,633,830 ns/iter (+/- 325,342)
test mutex_5t_000p ... bench:   1,434,180 ns/iter (+/- 251,976)
test mutex_5t_001p ... bench:   1,428,214 ns/iter (+/- 174,563)
test mutex_5t_002p ... bench:   1,438,127 ns/iter (+/- 148,629)
test mutex_5t_003p ... bench:   1,430,364 ns/iter (+/- 164,052)
test mutex_5t_004p ... bench:   1,409,234 ns/iter (+/- 216,070)
test mutex_5t_005p ... bench:   1,436,176 ns/iter (+/- 212,870)
test mutex_5t_006p ... bench:   1,434,907 ns/iter (+/- 217,327)
test mutex_5t_007p ... bench:   1,450,347 ns/iter (+/- 218,754)
test mutex_5t_008p ... bench:   1,422,237 ns/iter (+/- 243,045)
test mutex_5t_009p ... bench:   1,440,359 ns/iter (+/- 249,196)
test mutex_5t_010p ... bench:   1,448,504 ns/iter (+/- 179,391)
test mutex_5t_011p ... bench:   1,463,636 ns/iter (+/- 224,911)
test mutex_5t_012p ... bench:   1,459,598 ns/iter (+/- 206,257)
test mutex_5t_013p ... bench:   1,477,661 ns/iter (+/- 279,819)
test mutex_5t_014p ... bench:   1,451,450 ns/iter (+/- 238,271)
test mutex_5t_015p ... bench:   1,464,041 ns/iter (+/- 169,884)
test mutex_5t_016p ... bench:   1,438,974 ns/iter (+/- 227,491)
test mutex_5t_017p ... bench:   1,445,713 ns/iter (+/- 292,019)
test mutex_5t_018p ... bench:   1,450,780 ns/iter (+/- 194,636)
test mutex_5t_019p ... bench:   1,451,890 ns/iter (+/- 247,597)
test mutex_5t_020p ... bench:   1,462,705 ns/iter (+/- 242,730)
test mutex_5t_021p ... bench:   1,483,764 ns/iter (+/- 188,054)
test mutex_5t_022p ... bench:   1,459,580 ns/iter (+/- 181,932)
test mutex_5t_023p ... bench:   1,468,677 ns/iter (+/- 205,202)
test mutex_5t_024p ... bench:   1,497,342 ns/iter (+/- 235,523)
test mutex_5t_025p ... bench:   1,491,997 ns/iter (+/- 218,562)
test mutex_5t_026p ... bench:   1,468,236 ns/iter (+/- 274,985)
test mutex_5t_027p ... bench:   1,480,210 ns/iter (+/- 222,227)
test mutex_5t_028p ... bench:   1,499,057 ns/iter (+/- 181,138)
test mutex_5t_029p ... bench:   1,474,620 ns/iter (+/- 165,084)
test mutex_5t_030p ... bench:   1,495,856 ns/iter (+/- 233,845)
test mutex_5t_031p ... bench:   1,499,804 ns/iter (+/- 172,614)
test mutex_5t_032p ... bench:   1,488,088 ns/iter (+/- 261,152)
test mutex_5t_033p ... bench:   1,470,626 ns/iter (+/- 210,309)
test mutex_5t_034p ... bench:   1,508,080 ns/iter (+/- 201,813)
test mutex_5t_035p ... bench:   1,519,352 ns/iter (+/- 282,019)
test mutex_5t_036p ... bench:   1,494,175 ns/iter (+/- 240,628)
test mutex_5t_037p ... bench:   1,522,363 ns/iter (+/- 290,659)
test mutex_5t_038p ... bench:   1,506,524 ns/iter (+/- 227,207)
test mutex_5t_039p ... bench:   1,498,971 ns/iter (+/- 191,786)
test mutex_5t_040p ... bench:   1,517,465 ns/iter (+/- 221,948)
test mutex_5t_041p ... bench:   1,505,312 ns/iter (+/- 255,456)
test mutex_5t_042p ... bench:   1,534,612 ns/iter (+/- 211,536)
test mutex_5t_043p ... bench:   1,542,683 ns/iter (+/- 205,982)
test mutex_5t_044p ... bench:   1,521,067 ns/iter (+/- 213,784)
test mutex_5t_045p ... bench:   1,535,247 ns/iter (+/- 232,825)
test mutex_5t_046p ... bench:   1,541,814 ns/iter (+/- 271,669)
test mutex_5t_047p ... bench:   1,548,606 ns/iter (+/- 154,195)
test mutex_5t_048p ... bench:   1,548,472 ns/iter (+/- 201,705)
test mutex_5t_049p ... bench:   1,536,786 ns/iter (+/- 215,777)
test mutex_5t_050p ... bench:   1,524,585 ns/iter (+/- 221,347)
test mutex_5t_051p ... bench:   1,558,074 ns/iter (+/- 272,404)
test mutex_5t_052p ... bench:   1,567,871 ns/iter (+/- 238,860)
test mutex_5t_053p ... bench:   1,559,412 ns/iter (+/- 255,576)
test mutex_5t_054p ... bench:   1,591,058 ns/iter (+/- 220,710)
test mutex_5t_055p ... bench:   1,580,442 ns/iter (+/- 258,015)
test mutex_5t_056p ... bench:   1,592,224 ns/iter (+/- 298,720)
test mutex_5t_057p ... bench:   1,593,374 ns/iter (+/- 277,924)
test mutex_5t_058p ... bench:   1,615,220 ns/iter (+/- 228,704)
test mutex_5t_059p ... bench:   1,600,878 ns/iter (+/- 198,248)
test mutex_5t_060p ... bench:   1,629,037 ns/iter (+/- 265,274)
test mutex_5t_061p ... bench:   1,632,984 ns/iter (+/- 276,715)
test mutex_5t_062p ... bench:   1,610,401 ns/iter (+/- 240,559)
test mutex_5t_063p ... bench:   1,615,118 ns/iter (+/- 199,369)
test mutex_5t_064p ... bench:   1,656,096 ns/iter (+/- 236,584)
test mutex_5t_065p ... bench:   1,658,466 ns/iter (+/- 400,759)
test mutex_5t_066p ... bench:   1,655,597 ns/iter (+/- 285,302)
test mutex_5t_067p ... bench:   1,686,627 ns/iter (+/- 228,985)
test mutex_5t_068p ... bench:   1,705,444 ns/iter (+/- 303,762)
test mutex_5t_069p ... bench:   1,741,024 ns/iter (+/- 258,346)
test mutex_5t_070p ... bench:   1,741,398 ns/iter (+/- 208,843)
test mutex_5t_071p ... bench:   1,754,426 ns/iter (+/- 392,409)
test mutex_5t_072p ... bench:   1,775,561 ns/iter (+/- 295,743)
test mutex_5t_073p ... bench:   1,833,343 ns/iter (+/- 259,688)
test mutex_5t_074p ... bench:   1,818,007 ns/iter (+/- 254,959)
test mutex_5t_075p ... bench:   1,844,780 ns/iter (+/- 298,563)
test mutex_5t_076p ... bench:   1,878,774 ns/iter (+/- 338,247)
test mutex_5t_077p ... bench:   1,937,688 ns/iter (+/- 295,944)
test mutex_5t_078p ... bench:   1,964,940 ns/iter (+/- 337,446)
test mutex_5t_079p ... bench:   2,022,931 ns/iter (+/- 319,831)
test mutex_5t_080p ... bench:   2,133,558 ns/iter (+/- 265,092)
test mutex_5t_081p ... bench:   2,141,117 ns/iter (+/- 273,761)
test mutex_5t_082p ... bench:   2,198,156 ns/iter (+/- 256,308)
test mutex_5t_083p ... bench:   2,287,260 ns/iter (+/- 360,929)
test mutex_5t_084p ... bench:   2,375,305 ns/iter (+/- 272,343)
test mutex_5t_085p ... bench:   2,423,421 ns/iter (+/- 269,765)
test mutex_5t_086p ... bench:   2,518,827 ns/iter (+/- 304,415)
test mutex_5t_087p ... bench:   2,593,485 ns/iter (+/- 234,083)
test mutex_5t_088p ... bench:   2,664,611 ns/iter (+/- 239,626)
test mutex_5t_089p ... bench:   2,769,545 ns/iter (+/- 218,941)
test mutex_5t_090p ... bench:   2,803,472 ns/iter (+/- 286,269)
test mutex_5t_091p ... bench:   2,877,998 ns/iter (+/- 295,835)
test mutex_5t_092p ... bench:   2,970,659 ns/iter (+/- 209,164)
test mutex_5t_093p ... bench:   3,054,167 ns/iter (+/- 242,681)
test mutex_5t_094p ... bench:   3,091,404 ns/iter (+/- 214,266)
test mutex_5t_095p ... bench:   3,186,396 ns/iter (+/- 210,419)
test mutex_5t_096p ... bench:   3,279,683 ns/iter (+/- 287,442)
test mutex_5t_097p ... bench:   3,381,956 ns/iter (+/- 504,507)
test mutex_5t_098p ... bench:   3,442,934 ns/iter (+/- 602,198)
test mutex_5t_099p ... bench:   3,538,522 ns/iter (+/- 377,029)
test mutex_5t_100p ... bench:   3,625,681 ns/iter (+/- 504,301)
test mutex_6t_000p ... bench:   1,286,823 ns/iter (+/- 407,328)
test mutex_6t_001p ... bench:   1,267,283 ns/iter (+/- 215,275)
test mutex_6t_002p ... bench:   1,286,116 ns/iter (+/- 144,987)
test mutex_6t_003p ... bench:   1,279,393 ns/iter (+/- 199,346)
test mutex_6t_004p ... bench:   1,273,651 ns/iter (+/- 193,781)
test mutex_6t_005p ... bench:   1,277,562 ns/iter (+/- 176,422)
test mutex_6t_006p ... bench:   1,266,736 ns/iter (+/- 169,972)
test mutex_6t_007p ... bench:   1,265,937 ns/iter (+/- 190,741)
test mutex_6t_008p ... bench:   1,291,491 ns/iter (+/- 193,775)
test mutex_6t_009p ... bench:   1,281,560 ns/iter (+/- 169,037)
test mutex_6t_010p ... bench:   1,299,507 ns/iter (+/- 223,055)
test mutex_6t_011p ... bench:   1,316,336 ns/iter (+/- 179,740)
test mutex_6t_012p ... bench:   1,312,559 ns/iter (+/- 198,421)
test mutex_6t_013p ... bench:   1,297,172 ns/iter (+/- 203,675)
test mutex_6t_014p ... bench:   1,308,222 ns/iter (+/- 163,229)
test mutex_6t_015p ... bench:   1,297,758 ns/iter (+/- 201,176)
test mutex_6t_016p ... bench:   1,318,112 ns/iter (+/- 232,193)
test mutex_6t_017p ... bench:   1,321,626 ns/iter (+/- 245,709)
test mutex_6t_018p ... bench:   1,313,796 ns/iter (+/- 252,543)
test mutex_6t_019p ... bench:   1,321,473 ns/iter (+/- 258,359)
test mutex_6t_020p ... bench:   1,338,780 ns/iter (+/- 161,859)
test mutex_6t_021p ... bench:   1,328,466 ns/iter (+/- 189,275)
test mutex_6t_022p ... bench:   1,322,369 ns/iter (+/- 220,396)
test mutex_6t_023p ... bench:   1,342,325 ns/iter (+/- 232,776)
test mutex_6t_024p ... bench:   1,347,691 ns/iter (+/- 121,755)
test mutex_6t_025p ... bench:   1,333,899 ns/iter (+/- 230,563)
test mutex_6t_026p ... bench:   1,327,747 ns/iter (+/- 223,431)
test mutex_6t_027p ... bench:   1,329,096 ns/iter (+/- 187,570)
test mutex_6t_028p ... bench:   1,340,462 ns/iter (+/- 233,494)
test mutex_6t_029p ... bench:   1,343,094 ns/iter (+/- 218,983)
test mutex_6t_030p ... bench:   1,349,320 ns/iter (+/- 167,228)
test mutex_6t_031p ... bench:   1,346,459 ns/iter (+/- 155,203)
test mutex_6t_032p ... bench:   1,362,872 ns/iter (+/- 198,565)
test mutex_6t_033p ... bench:   1,359,604 ns/iter (+/- 193,920)
test mutex_6t_034p ... bench:   1,354,340 ns/iter (+/- 210,086)
test mutex_6t_035p ... bench:   1,347,218 ns/iter (+/- 196,168)
test mutex_6t_036p ... bench:   1,351,976 ns/iter (+/- 192,477)
test mutex_6t_037p ... bench:   1,374,194 ns/iter (+/- 184,914)
test mutex_6t_038p ... bench:   1,365,500 ns/iter (+/- 178,464)
test mutex_6t_039p ... bench:   1,359,370 ns/iter (+/- 231,165)
test mutex_6t_040p ... bench:   1,383,259 ns/iter (+/- 187,303)
test mutex_6t_041p ... bench:   1,388,706 ns/iter (+/- 195,779)
test mutex_6t_042p ... bench:   1,382,341 ns/iter (+/- 207,259)
test mutex_6t_043p ... bench:   1,376,197 ns/iter (+/- 232,203)
test mutex_6t_044p ... bench:   1,393,000 ns/iter (+/- 227,058)
test mutex_6t_045p ... bench:   1,397,696 ns/iter (+/- 201,045)
test mutex_6t_046p ... bench:   1,404,529 ns/iter (+/- 250,900)
test mutex_6t_047p ... bench:   1,398,808 ns/iter (+/- 161,785)
test mutex_6t_048p ... bench:   1,421,088 ns/iter (+/- 216,314)
test mutex_6t_049p ... bench:   1,411,000 ns/iter (+/- 198,560)
test mutex_6t_050p ... bench:   1,426,068 ns/iter (+/- 182,434)
test mutex_6t_051p ... bench:   1,425,115 ns/iter (+/- 267,059)
test mutex_6t_052p ... bench:   1,418,294 ns/iter (+/- 222,802)
test mutex_6t_053p ... bench:   1,427,561 ns/iter (+/- 307,473)
test mutex_6t_054p ... bench:   1,428,269 ns/iter (+/- 173,807)
test mutex_6t_055p ... bench:   1,414,403 ns/iter (+/- 332,854)
test mutex_6t_056p ... bench:   1,445,975 ns/iter (+/- 274,747)
test mutex_6t_057p ... bench:   1,453,340 ns/iter (+/- 314,651)
test mutex_6t_058p ... bench:   1,454,471 ns/iter (+/- 263,119)
test mutex_6t_059p ... bench:   1,467,947 ns/iter (+/- 254,089)
test mutex_6t_060p ... bench:   1,481,786 ns/iter (+/- 356,634)
test mutex_6t_061p ... bench:   1,474,417 ns/iter (+/- 230,735)
test mutex_6t_062p ... bench:   1,487,319 ns/iter (+/- 258,794)
test mutex_6t_063p ... bench:   1,456,111 ns/iter (+/- 253,749)
test mutex_6t_064p ... bench:   1,502,013 ns/iter (+/- 308,489)
test mutex_6t_065p ... bench:   1,515,401 ns/iter (+/- 246,879)
test mutex_6t_066p ... bench:   1,525,457 ns/iter (+/- 255,598)
test mutex_6t_067p ... bench:   1,512,891 ns/iter (+/- 223,173)
test mutex_6t_068p ... bench:   1,551,566 ns/iter (+/- 297,116)
test mutex_6t_069p ... bench:   1,564,642 ns/iter (+/- 339,329)
test mutex_6t_070p ... bench:   1,536,139 ns/iter (+/- 298,483)
test mutex_6t_071p ... bench:   1,610,374 ns/iter (+/- 317,149)
test mutex_6t_072p ... bench:   1,620,158 ns/iter (+/- 293,182)
test mutex_6t_073p ... bench:   1,632,969 ns/iter (+/- 320,500)
test mutex_6t_074p ... bench:   1,658,929 ns/iter (+/- 289,198)
test mutex_6t_075p ... bench:   1,657,634 ns/iter (+/- 251,969)
test mutex_6t_076p ... bench:   1,713,631 ns/iter (+/- 280,017)
test mutex_6t_077p ... bench:   1,741,519 ns/iter (+/- 280,090)
test mutex_6t_078p ... bench:   1,795,641 ns/iter (+/- 387,637)
test mutex_6t_079p ... bench:   1,826,191 ns/iter (+/- 348,512)
test mutex_6t_080p ... bench:   1,890,466 ns/iter (+/- 309,061)
test mutex_6t_081p ... bench:   1,930,155 ns/iter (+/- 332,573)
test mutex_6t_082p ... bench:   1,998,630 ns/iter (+/- 403,199)
test mutex_6t_083p ... bench:   2,067,179 ns/iter (+/- 332,290)
test mutex_6t_084p ... bench:   2,148,464 ns/iter (+/- 282,941)
test mutex_6t_085p ... bench:   2,233,681 ns/iter (+/- 290,359)
test mutex_6t_086p ... bench:   2,338,705 ns/iter (+/- 299,911)
test mutex_6t_087p ... bench:   2,370,673 ns/iter (+/- 263,759)
test mutex_6t_088p ... bench:   2,505,978 ns/iter (+/- 306,287)
test mutex_6t_089p ... bench:   2,580,971 ns/iter (+/- 244,774)
test mutex_6t_090p ... bench:   2,686,375 ns/iter (+/- 265,346)
test mutex_6t_091p ... bench:   2,781,568 ns/iter (+/- 235,949)
test mutex_6t_092p ... bench:   2,859,419 ns/iter (+/- 176,039)
test mutex_6t_093p ... bench:   2,958,842 ns/iter (+/- 166,935)
test mutex_6t_094p ... bench:   3,042,366 ns/iter (+/- 194,796)
test mutex_6t_095p ... bench:   3,155,149 ns/iter (+/- 224,090)
test mutex_6t_096p ... bench:   3,228,323 ns/iter (+/- 231,467)
test mutex_6t_097p ... bench:   3,325,480 ns/iter (+/- 279,905)
test mutex_6t_098p ... bench:   3,426,927 ns/iter (+/- 235,150)
test mutex_6t_099p ... bench:   3,512,889 ns/iter (+/- 254,192)
test mutex_6t_100p ... bench:   3,649,415 ns/iter (+/- 345,389)
test mutex_7t_000p ... bench:   1,203,757 ns/iter (+/- 249,244)
test mutex_7t_001p ... bench:   1,205,388 ns/iter (+/- 283,750)
test mutex_7t_002p ... bench:   1,160,262 ns/iter (+/- 201,678)
test mutex_7t_003p ... bench:   1,157,928 ns/iter (+/- 245,761)
test mutex_7t_004p ... bench:   1,159,692 ns/iter (+/- 278,908)
test mutex_7t_005p ... bench:   1,180,100 ns/iter (+/- 205,921)
test mutex_7t_006p ... bench:   1,478,456 ns/iter (+/- 209,751)
test mutex_7t_007p ... bench:   1,199,518 ns/iter (+/- 207,995)
test mutex_7t_008p ... bench:   1,204,032 ns/iter (+/- 270,076)
test mutex_7t_009p ... bench:   1,184,367 ns/iter (+/- 199,103)
test mutex_7t_010p ... bench:   1,200,146 ns/iter (+/- 196,020)
test mutex_7t_011p ... bench:   1,216,695 ns/iter (+/- 252,870)
test mutex_7t_012p ... bench:   1,184,593 ns/iter (+/- 189,660)
test mutex_7t_013p ... bench:   1,217,975 ns/iter (+/- 160,817)
test mutex_7t_014p ... bench:   1,217,387 ns/iter (+/- 176,985)
test mutex_7t_015p ... bench:   1,214,529 ns/iter (+/- 224,315)
test mutex_7t_016p ... bench:   1,315,827 ns/iter (+/- 355,320)
test mutex_7t_017p ... bench:   1,268,651 ns/iter (+/- 422,088)
test mutex_7t_018p ... bench:   1,271,497 ns/iter (+/- 416,133)
test mutex_7t_019p ... bench:   1,271,114 ns/iter (+/- 330,334)
test mutex_7t_020p ... bench:   1,246,337 ns/iter (+/- 191,895)
test mutex_7t_021p ... bench:   1,490,992 ns/iter (+/- 274,794)
test mutex_7t_022p ... bench:   1,440,242 ns/iter (+/- 509,405)
test mutex_7t_023p ... bench:   1,275,094 ns/iter (+/- 245,265)
test mutex_7t_024p ... bench:   1,234,803 ns/iter (+/- 199,718)
test mutex_7t_025p ... bench:   1,250,004 ns/iter (+/- 206,042)
test mutex_7t_026p ... bench:   1,307,758 ns/iter (+/- 466,720)
test mutex_7t_027p ... bench:   1,554,223 ns/iter (+/- 276,358)
test mutex_7t_028p ... bench:   1,466,147 ns/iter (+/- 431,823)
test mutex_7t_029p ... bench:   1,358,804 ns/iter (+/- 366,940)
test mutex_7t_030p ... bench:   1,282,168 ns/iter (+/- 177,656)
test mutex_7t_031p ... bench:   1,293,372 ns/iter (+/- 401,856)
test mutex_7t_032p ... bench:   1,504,187 ns/iter (+/- 290,766)
test mutex_7t_033p ... bench:   1,428,205 ns/iter (+/- 376,904)
test mutex_7t_034p ... bench:   1,395,114 ns/iter (+/- 367,430)
test mutex_7t_035p ... bench:   1,265,701 ns/iter (+/- 189,853)
test mutex_7t_036p ... bench:   1,541,786 ns/iter (+/- 376,213)
test mutex_7t_037p ... bench:   1,287,889 ns/iter (+/- 209,391)
test mutex_7t_038p ... bench:   1,557,273 ns/iter (+/- 250,616)
test mutex_7t_039p ... bench:   1,540,427 ns/iter (+/- 324,723)
test mutex_7t_040p ... bench:   1,303,763 ns/iter (+/- 183,460)
test mutex_7t_041p ... bench:   1,286,252 ns/iter (+/- 188,549)
test mutex_7t_042p ... bench:   1,307,395 ns/iter (+/- 150,047)
test mutex_7t_043p ... bench:   1,292,376 ns/iter (+/- 205,481)
test mutex_7t_044p ... bench:   1,291,554 ns/iter (+/- 189,235)
test mutex_7t_045p ... bench:   1,298,312 ns/iter (+/- 256,817)
test mutex_7t_046p ... bench:   1,305,699 ns/iter (+/- 223,318)
test mutex_7t_047p ... bench:   1,310,003 ns/iter (+/- 249,007)
test mutex_7t_048p ... bench:   1,322,661 ns/iter (+/- 185,220)
test mutex_7t_049p ... bench:   1,324,223 ns/iter (+/- 175,671)
test mutex_7t_050p ... bench:   1,324,967 ns/iter (+/- 184,762)
test mutex_7t_051p ... bench:   1,350,630 ns/iter (+/- 202,148)
test mutex_7t_052p ... bench:   1,334,626 ns/iter (+/- 225,669)
test mutex_7t_053p ... bench:   1,329,139 ns/iter (+/- 178,630)
test mutex_7t_054p ... bench:   1,348,316 ns/iter (+/- 164,459)
test mutex_7t_055p ... bench:   1,363,474 ns/iter (+/- 208,639)
test mutex_7t_056p ... bench:   1,360,245 ns/iter (+/- 164,032)
test mutex_7t_057p ... bench:   1,374,492 ns/iter (+/- 184,323)
test mutex_7t_058p ... bench:   1,370,920 ns/iter (+/- 217,130)
test mutex_7t_059p ... bench:   1,357,169 ns/iter (+/- 268,435)
test mutex_7t_060p ... bench:   1,378,920 ns/iter (+/- 148,421)
test mutex_7t_061p ... bench:   1,388,534 ns/iter (+/- 232,382)
test mutex_7t_062p ... bench:   1,378,515 ns/iter (+/- 208,103)
test mutex_7t_063p ... bench:   1,374,691 ns/iter (+/- 144,867)
test mutex_7t_064p ... bench:   1,429,428 ns/iter (+/- 262,199)
test mutex_7t_065p ... bench:   1,419,424 ns/iter (+/- 176,121)
test mutex_7t_066p ... bench:   1,448,389 ns/iter (+/- 291,756)
test mutex_7t_067p ... bench:   1,464,411 ns/iter (+/- 184,682)
test mutex_7t_068p ... bench:   1,454,802 ns/iter (+/- 370,067)
test mutex_7t_069p ... bench:   1,483,753 ns/iter (+/- 309,981)
test mutex_7t_070p ... bench:   1,478,950 ns/iter (+/- 341,059)
test mutex_7t_071p ... bench:   1,514,464 ns/iter (+/- 429,150)
test mutex_7t_072p ... bench:   1,525,467 ns/iter (+/- 202,982)
test mutex_7t_073p ... bench:   1,514,191 ns/iter (+/- 387,516)
test mutex_7t_074p ... bench:   1,555,410 ns/iter (+/- 335,276)
test mutex_7t_075p ... bench:   1,594,190 ns/iter (+/- 407,942)
test mutex_7t_076p ... bench:   1,654,968 ns/iter (+/- 524,421)
test mutex_7t_077p ... bench:   1,611,231 ns/iter (+/- 236,293)
test mutex_7t_078p ... bench:   1,648,624 ns/iter (+/- 269,410)
test mutex_7t_079p ... bench:   1,667,940 ns/iter (+/- 209,088)
test mutex_7t_080p ... bench:   1,707,407 ns/iter (+/- 317,057)
test mutex_7t_081p ... bench:   1,756,132 ns/iter (+/- 358,743)
test mutex_7t_082p ... bench:   1,828,552 ns/iter (+/- 312,143)
test mutex_7t_083p ... bench:   1,853,769 ns/iter (+/- 348,185)
test mutex_7t_084p ... bench:   1,925,070 ns/iter (+/- 403,034)
test mutex_7t_085p ... bench:   2,029,603 ns/iter (+/- 290,712)
test mutex_7t_086p ... bench:   2,108,277 ns/iter (+/- 278,570)
test mutex_7t_087p ... bench:   2,198,737 ns/iter (+/- 268,282)
test mutex_7t_088p ... bench:   2,333,415 ns/iter (+/- 268,502)
test mutex_7t_089p ... bench:   2,403,236 ns/iter (+/- 270,283)
test mutex_7t_090p ... bench:   2,573,719 ns/iter (+/- 201,264)
test mutex_7t_091p ... bench:   2,663,037 ns/iter (+/- 208,103)
test mutex_7t_092p ... bench:   2,760,793 ns/iter (+/- 217,399)
test mutex_7t_093p ... bench:   2,863,914 ns/iter (+/- 278,544)
test mutex_7t_094p ... bench:   2,969,679 ns/iter (+/- 223,052)
test mutex_7t_095p ... bench:   3,076,384 ns/iter (+/- 212,423)
test mutex_7t_096p ... bench:   3,196,680 ns/iter (+/- 245,679)
test mutex_7t_097p ... bench:   3,305,289 ns/iter (+/- 182,802)
test mutex_7t_098p ... bench:   3,447,881 ns/iter (+/- 173,364)
test mutex_7t_099p ... bench:   3,527,802 ns/iter (+/- 228,014)
test mutex_7t_100p ... bench:   3,679,238 ns/iter (+/- 245,162)
test mutex_8t_000p ... bench:   1,135,172 ns/iter (+/- 242,239)
test mutex_8t_001p ... bench:   1,150,170 ns/iter (+/- 212,967)
test mutex_8t_002p ... bench:   1,137,720 ns/iter (+/- 279,381)
test mutex_8t_003p ... bench:   1,139,440 ns/iter (+/- 202,677)
test mutex_8t_004p ... bench:   1,118,895 ns/iter (+/- 204,387)
test mutex_8t_005p ... bench:   1,126,367 ns/iter (+/- 223,074)
test mutex_8t_006p ... bench:   1,132,494 ns/iter (+/- 187,344)
test mutex_8t_007p ... bench:   1,145,476 ns/iter (+/- 243,041)
test mutex_8t_008p ... bench:   1,142,862 ns/iter (+/- 244,017)
test mutex_8t_009p ... bench:   1,137,905 ns/iter (+/- 217,162)
test mutex_8t_010p ... bench:   1,154,051 ns/iter (+/- 149,200)
test mutex_8t_011p ... bench:   1,159,930 ns/iter (+/- 181,117)
test mutex_8t_012p ... bench:   1,165,523 ns/iter (+/- 175,377)
test mutex_8t_013p ... bench:   1,370,969 ns/iter (+/- 495,506)
test mutex_8t_014p ... bench:   1,441,944 ns/iter (+/- 201,486)
test mutex_8t_015p ... bench:   1,447,460 ns/iter (+/- 419,982)
test mutex_8t_016p ... bench:   1,174,675 ns/iter (+/- 237,358)
test mutex_8t_017p ... bench:   1,182,433 ns/iter (+/- 192,043)
test mutex_8t_018p ... bench:   1,181,820 ns/iter (+/- 332,378)
test mutex_8t_019p ... bench:   1,194,148 ns/iter (+/- 214,327)
test mutex_8t_020p ... bench:   1,173,049 ns/iter (+/- 214,934)
test mutex_8t_021p ... bench:   1,189,973 ns/iter (+/- 190,180)
test mutex_8t_022p ... bench:   1,239,351 ns/iter (+/- 223,503)
test mutex_8t_023p ... bench:   1,227,401 ns/iter (+/- 223,537)
test mutex_8t_024p ... bench:   1,217,516 ns/iter (+/- 250,596)
test mutex_8t_025p ... bench:   1,205,518 ns/iter (+/- 177,519)
test mutex_8t_026p ... bench:   1,195,641 ns/iter (+/- 199,461)
test mutex_8t_027p ... bench:   1,209,753 ns/iter (+/- 192,022)
test mutex_8t_028p ... bench:   1,202,974 ns/iter (+/- 159,247)
test mutex_8t_029p ... bench:   1,193,441 ns/iter (+/- 214,059)
test mutex_8t_030p ... bench:   1,213,959 ns/iter (+/- 280,998)
test mutex_8t_031p ... bench:   1,222,062 ns/iter (+/- 206,680)
test mutex_8t_032p ... bench:   1,212,981 ns/iter (+/- 196,050)
test mutex_8t_033p ... bench:   1,189,314 ns/iter (+/- 211,157)
test mutex_8t_034p ... bench:   1,205,217 ns/iter (+/- 171,191)
test mutex_8t_035p ... bench:   1,204,535 ns/iter (+/- 209,731)
test mutex_8t_036p ... bench:   1,192,941 ns/iter (+/- 169,795)
test mutex_8t_037p ... bench:   1,213,936 ns/iter (+/- 203,141)
test mutex_8t_038p ... bench:   1,220,377 ns/iter (+/- 256,117)
test mutex_8t_039p ... bench:   1,220,928 ns/iter (+/- 193,068)
test mutex_8t_040p ... bench:   1,227,728 ns/iter (+/- 174,253)
test mutex_8t_041p ... bench:   1,220,062 ns/iter (+/- 267,474)
test mutex_8t_042p ... bench:   1,234,125 ns/iter (+/- 192,693)
